2026-02-03 19:40:39.627 | INFO     | <module>                  | ================================================================================
2026-02-03 19:40:39.627 | INFO     | <module>                  | GONDOLA DEBUG LOGGING INITIALIZED
2026-02-03 19:40:39.627 | INFO     | <module>                  | Log file: /home/anonymous/gemini-workspace/sandbox1/gondola_v2.1/venice-web-ui/logs/gondola_debug_20260203_194039.log
2026-02-03 19:40:39.627 | INFO     | <module>                  | ================================================================================
2026-02-03 19:40:39.739 | INFO     | load_saved_workspace      | Restored workspace from config: /home/anonymous/gemini-workspace/sandbox1/gondola_v2.1
2026-02-03 19:40:39.740 | INFO     | initialize                | ============================================================
2026-02-03 19:40:39.740 | INFO     | initialize                | INITIALIZING GONDOLA SERVER
2026-02-03 19:40:39.740 | INFO     | initialize                | ============================================================
2026-02-03 19:40:39.740 | DEBUG    | initialize                | Workspace directory: /home/anonymous/gemini-workspace/sandbox1/gondola_v2.1
2026-02-03 19:40:39.740 | DEBUG    | initialize                | Workspace initialized
2026-02-03 19:40:39.740 | DEBUG    | initialize                | Memory initialized, root: /home/anonymous/gemini-workspace/sandbox1/gondola_v2.1
2026-02-03 19:40:39.740 | DEBUG    | initialize                | Tools initialized
2026-02-03 19:40:39.740 | INFO     | initialize                | Building project index...
2026-02-03 19:40:39.817 | INFO     | initialize                | Project index built: 398 files in 0.08s
2026-02-03 19:40:39.817 | DEBUG    | initialize                | Agent state tracker initialized
2026-02-03 19:40:39.817 | INFO     | initialize                | API key found (length: 59, prefix: VENICE-A...)
2026-02-03 19:40:40.564 | INFO     | initialize                | OpenAI client initialized with 120s timeout
2026-02-03 19:40:40.565 | DEBUG    | initialize                | Memory context added (4837 chars)
2026-02-03 19:40:40.565 | INFO     | initialize                | System prompt initialized (7988 chars)
2026-02-03 19:40:40.565 | INFO     | initialize                | INITIALIZATION COMPLETE
2026-02-03 19:40:40.571 | INFO     | <module>                  | ======================================================================
2026-02-03 19:40:40.571 | INFO     | <module>                  | STARTING GONDOLA SERVER
2026-02-03 19:40:40.571 | INFO     | <module>                  | Port: 5040
2026-02-03 19:40:40.571 | INFO     | <module>                  | Log file: /home/anonymous/gemini-workspace/sandbox1/gondola_v2.1/venice-web-ui/logs/gondola_debug_20260203_194039.log
2026-02-03 19:40:40.571 | INFO     | <module>                  | ======================================================================
2026-02-03 19:43:12.108 | INFO     | chat                      | ======================================================================
2026-02-03 19:43:12.109 | INFO     | chat                      | [fa25a60e] NEW CHAT REQUEST
2026-02-03 19:43:12.109 | INFO     | chat                      | ======================================================================
2026-02-03 19:43:12.109 | INFO     | chat                      | [fa25a60e] Model: qwen3-235b-a22b-instruct-2507
2026-02-03 19:43:12.109 | INFO     | chat                      | [fa25a60e] Message length: 119 chars
2026-02-03 19:43:12.109 | INFO     | chat                      | [fa25a60e] Has image: False
2026-02-03 19:43:12.109 | DEBUG    | chat                      | [fa25a60e] User message preview: Read all files in the stress_test/ directory. Summarize what Authenticator does and remember it. This is your baseline....
2026-02-03 19:43:12.109 | INFO     | chat                      | [fa25a60e] Total messages in context: 2
2026-02-03 19:43:12.110 | INFO     | run_llm_and_tools         | [fa25a60e] Model config loaded:
2026-02-03 19:43:12.110 | INFO     | run_llm_and_tools         | [fa25a60e]   max_agent_turns: 15
2026-02-03 19:43:12.110 | INFO     | run_llm_and_tools         | [fa25a60e]   checkpoint_turns: [5, 10, 13]
2026-02-03 19:43:12.110 | INFO     | run_llm_and_tools         | [fa25a60e]   needs_explicit_stop: True
2026-02-03 19:43:12.110 | INFO     | run_llm_and_tools         | [fa25a60e]   native_function_calling: True
2026-02-03 19:43:12.124 | INFO     | run_llm_and_tools         | [fa25a60e] Project context loaded: 4963 chars
2026-02-03 19:43:12.125 | INFO     | run_llm_and_tools         | [fa25a60e] --- AGENT TURN 1 ---
2026-02-03 19:43:12.125 | DEBUG    | run_llm_and_tools         | [fa25a60e] Context managed: 2 -> 2 messages
2026-02-03 19:43:12.125 | DEBUG    | run_llm_and_tools         | [fa25a60e] Dynamic system prompt updated (9341 chars)
2026-02-03 19:43:12.125 | INFO     | run_llm_and_tools         | [fa25a60e] ╔══════════════════════════════════════════════════════════
2026-02-03 19:43:12.126 | INFO     | run_llm_and_tools         | [fa25a60e] ║ API REQUEST TO VENICE
2026-02-03 19:43:12.126 | INFO     | run_llm_and_tools         | [fa25a60e] ╠══════════════════════════════════════════════════════════
